created_at,id,full_text,user_name,user_screen_name,user_location,user_description,lang,clean_text,usernames,hashtags,links,sentiment
Tue Feb 25 16:56:11 +0000 2020,1232348577969475584,RT @GoRedForWomen: What women need to know about breast cancer and heart disease: https://t.co/nsLKGkARzq #HeartMonth https://t.co/KqhJSyvH…,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, What women need to know about breast cancer and heart disease HeartMonth,GoRedForWomen,HeartMonth,"https://t.co/nsLKGkARzq,https://t.co/KqhJSyvH…",0.0
Tue Feb 25 15:31:42 +0000 2020,1232327317298409473,"#DYK Touch transmits up to 80% of infections? Washing your hands correctly is the best way to stop the spread of infections.

Learn the most effective ways to wash your hands: https://t.co/PcX1DqlgEy https://t.co/Qp8ySwWy1N",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,DYK Touch transmits up to 80 of infections Washing your hands correctly is the best way to stop the spread of infections Learn the most effective ways to wash your hands,,DYK,"https://t.co/PcX1DqlgEy,https://t.co/Qp8ySwWy1N",0.7000000000000001
Mon Feb 24 20:39:44 +0000 2020,1232042447405928449,"Research shows that having social support makes being active, eating healthy, and quitting smoking easier.

Learn how you, friends, and family can be heart healthy together: https://t.co/jNx9ZRkELd #HeartMonth https://t.co/y9ywaGGRIW",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Research shows that having social support makes being active eating healthy and quitting smoking easier Learn how you friends and family can be heart healthy together HeartMonth,,HeartMonth,"https://t.co/jNx9ZRkELd,https://t.co/y9ywaGGRIW",0.225
Mon Feb 24 16:33:51 +0000 2020,1231980570038554627,"RT @TheHeartTruth: The chemicals in tobacco smoke cause inflammation, damage blood vessel walls, and increase your blood pressure. No matte…",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, The chemicals in tobacco smoke cause inflammation damage blood vessel walls and increase your blood pressure No matte,TheHeartTruth,,,0.0
Fri Feb 21 21:25:29 +0000 2020,1230966798905831424,"For most smokers, quitting takes a lot of practice. But the more you work at it, the more likely you are to succeed. 

Keep at it: https://t.co/qVhfmdyiFG https://t.co/60DiN56wfZ",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,For most smokers quitting takes a lot of practice But the more you work at it the more likely you are to succeed Keep at it,,,"https://t.co/qVhfmdyiFG,https://t.co/60DiN56wfZ",0.375
Fri Feb 21 21:19:47 +0000 2020,1230965362339934209,"RT @GovLarryHogan: The federal census is 40 days away, and it’s important, safe, and easy for all Marylanders to participate. Learn more at…",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, The federal census is 40 days away and it s important safe and easy for all Marylanders to participate Learn more at,GovLarryHogan,,,0.45833333333333337
Fri Feb 21 14:51:23 +0000 2020,1230867617486966784,"RT @HHSGov: With large parts of the U.S. facing frigid temperatures, dangerous health risks like hypothermia can happen quickly. Stay safe…",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, With large parts of the U S facing frigid temperatures dangerous health risks like hypothermia can happen quickly Stay safe,HHSGov,,,-0.09047619047619046
Thu Feb 20 15:00:00 +0000 2020,1230507399712301056,"The risk of shingles increases as you get older—and the illness can be severe and prolonged. 

Adults 50+ should get the new shingles vaccines to protect against the disease. Learn more about when to get the vaccine and any possible side effects: https://t.co/u2lGrvIfwn https://t.co/lywOL1TKPl",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,The risk of shingles increases as you get older and the illness can be severe and prolonged Adults 50 should get the new shingles vaccines to protect against the disease Learn more about when to get the vaccine and any possible side effects,,,"https://t.co/u2lGrvIfwn,https://t.co/lywOL1TKPl",0.20075757575757575
Thu Feb 20 14:52:12 +0000 2020,1230505437335703552,@FiestaRox @SMCHD_gov Here's the full link: https://t.co/zJgW0lQdmT,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,gov Here s the full link,"FiestaRox,SMCHD_gov",,https://t.co/zJgW0lQdmT,0.35
Wed Feb 19 16:00:00 +0000 2020,1230160112402169856,"Parents: As your children grow, they need help fighting diseases their immune systems cannot handle alone.

Check out @CDCgov’s easy-to-read immunization schedule that can help you track which vaccines kids need and when: https://t.co/eOqSaUlIbp. https://t.co/qBIm33OC8g",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Parents As your children grow they need help fighting diseases their immune systems cannot handle alone Check out s easy to read immunization schedule that can help you track which vaccines kids need and when,CDCgov,,"https://t.co/eOqSaUlIbp.,https://t.co/qBIm33OC8g",0.43333333333333335
Wed Feb 19 14:17:47 +0000 2020,1230134389792624640,RT @Surgeon_General: It’s not too late to get your #FluShot! Protect yourself and those around you by getting vaccinated today. #PrepYourHe…,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, General It s not too late to get your FluShot Protect yourself and those around you by getting vaccinated today PrepYourHe,Surgeon_General,"FluShot,PrepYourHe",,-0.12499999999999999
Tue Feb 18 14:47:58 +0000 2020,1229779594808446976,"Did you know the results of the 2020 Census will determine Maryland’s representation in Congress for years to come? 

Learn more about the important impact of #Census2020: https://t.co/2emf3rAFVr https://t.co/5SVfri6Prk",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Did you know the results of the 2020 Census will determine Maryland s representation in Congress for years to come Learn more about the important impact of Census2020,,Census2020,"https://t.co/2emf3rAFVr,https://t.co/5SVfri6Prk",0.45
Tue Feb 18 14:40:10 +0000 2020,1229777631446355968,"RT @HealthyMaryland: This tax season, you can check a box on your tax form to get more information about free or low-cost health insurance…",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, This tax season you can check a box on your tax form to get more information about free or low cost health insurance,HealthyMaryland,,,0.3
Mon Feb 17 14:00:00 +0000 2020,1229405137032052736,"More than 60% of Marylanders age 65 and older have diagnosed high blood pressure, but there are small steps you can take every day to protect your heart. #HeartMonth

Here are 5 ways to get started: https://t.co/MOxmPCZzWr https://t.co/8ANePnZRqO",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,More than 60 of Marylanders age 65 and older have diagnosed high blood pressure but there are small steps you can take every day to protect your heart HeartMonth Here are 5 ways to get started,,HeartMonth,"https://t.co/MOxmPCZzWr,https://t.co/8ANePnZRqO",0.14416666666666667
Fri Feb 14 22:21:32 +0000 2020,1228444187965571072,"RT @HHSGov: For some, certain holidays can be difficult and stressful. If you or someone you know needs to talk, the National Suicide Preve…",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, For some certain holidays can be difficult and stressful If you or someone you know needs to talk the National Suicide Preve,HHSGov,,,-0.14285714285714285
Fri Feb 14 17:32:51 +0000 2020,1228371539147411456,"RELEASE: The number of opioid prescriptions in Maryland has dropped by more than 22% since 2017, with nearly 20% fewer patients receiving opiates during the same period, @GovLarryHogan announced today. https://t.co/xUkq3Vp11C https://t.co/5eO271fvmI",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,RELEASE The number of opioid prescriptions in Maryland has dropped by more than 22 since 2017 with nearly 20 fewer patients receiving opiates during the same period announced today,GovLarryHogan,,"https://t.co/xUkq3Vp11C,https://t.co/5eO271fvmI",0.19999999999999998
